LAYER ID	 INDIVIDUAL NAME	 ORGANISATION NAME	 POSITION NAME	 PHONE	 DELIVERY POINT	 CITY	 POSTAL CODE	 COUNTRY	 EMAIL	 ROLE
50586	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50586	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50413	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50413	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50449	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50449	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50120	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50120	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50718	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50718	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51214	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51214	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
52813	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
52813	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50139	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
50139	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50710	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50710	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50507	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50507	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
52158	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52158	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50472	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50472	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50538	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50538	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50597	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50597	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50053	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50053	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50453	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50453	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50504	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50504	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50611	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50611	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50682	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50682	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50704	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50704	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50464	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50464	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50419	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50419	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
88095	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
88095	None 	LINZ - Land Information New Zealand	National Imagery Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51609	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51609	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50665	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50665	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50576	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50576	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50489	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50489	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50588	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50588	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50407	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50407	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50411	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50411	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50451	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50451	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50443	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50443	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50444	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50444	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
52141	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52141	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50460	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50460	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51646	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51646	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51089	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51089	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51607	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51607	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51784	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51784	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
52279	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52279	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
52150	omit	LINZ - Land Information New Zealand	Chief Topographer	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	resourceProvider	
52150	Omit	LINZ - Land Information New Zealand	Technical Leader, National Topographic Office	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
50423	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50423	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50463	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50463	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50707	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50707	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51616	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51616	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50399	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50399	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50397	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50397	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50479	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50479	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
53536	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
53536	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51628	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51628	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50385	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50385	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
92247	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
92247	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50398	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50398	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51608	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51608	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
52056	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
52056	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50442	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50442	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51624	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51624	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50400	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50400	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50410	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50410	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50422	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50422	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50386	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50386	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51604	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51604	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50387	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50387	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50403	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50403	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50652	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50652	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51610	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51610	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51780	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51780	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51614	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51614	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
53534	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
53534	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51618	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51618	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
53546	None 	LINZ - Land Information New Zealand	Lidar Coordination Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
53546	None 	LINZ - Land Information New Zealand	Lidar Coordination Manager	04 4600110	155 The Terrace	Wellington	6145	New Zealand	info@linz.govt.nz	pointOfContact	
51599	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51599	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50625	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50625	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51601	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51601	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51079	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51079	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51627	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51627	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
50406	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
50406	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51611	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51611	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
51635	omit	LINZ - Land Information New Zealand	National Hydrographer	+64 4 4600110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	resourceProvider	
51635	Omit	LINZ - Land Information New Zealand	Nautical Cartographer	0800 665 463 or +64 4 460 0110	155 The Terrace	Wellington	6011	New Zealand	customersupport@linz.govt.nz	pointOfContact	
